n_jobs,                 0,      0,      0,      0,      30,     0,      634,    480,    1426,   149,    ,   ,   ,   ,   ,   ,
percent_alt_jobs,       10,     5,      1799,   915,    1539,   383,    2991,   456,    539,    490,    476,   ,   ,   ,   ,   ,
n_machines,             644,    1533,   37,     516,    43,     565,    159,    77,     250,    369,  ,   ,   ,   ,   ,   ,
percent_alt_machines,   118,    229,    111,    247,    69,     0,      0,      2,      223,    205,    455,    ,   ,   ,   ,   ,
average_size_task,      0,      50,     452,    770,    340,    271,    8013,   189,    160,    358,    176,    162, 0, 253, 601, 1327
production_range,       17941,  751,    26530,  0,      355,    0,      769,    203,    0,      0,      91,     41109, 123, ,   ,   ,
time_usage,             291,    432,    0,      610,    841,    748,    ,   ,   ,   ,   ,   ,   ,   ,   ,   ,
over_time_hours,        0,      0,      2,      0,      0,      289,    278,    50,     785,    997,    100, ,   ,   ,   ,   ,
time_out,               8,      19,     22,     222,    169,    124,    196,    135,    48,   ,   ,   ,   ,   ,   ,   ,
