n_jobs,                 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 36.0, 18.0, 44.0, 262.0,   ,   ,   ,   ,   ,   ,
percent_alt_jobs,       0.0, 0.0, 88.0, 88.0, 119.0, 43.0, 63.0, 58.0, 111.0, 36.0, 36.0,   ,   ,   ,   ,   ,
n_machines,             360.0, 3.0, 0.0, 43.0, 55.0, 19.0, 46.0, 36.0, 0.0, 26.0,   ,   ,   ,   ,   ,   ,
percent_alt_machines,   3.0, 3.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 43.0, 43.0, 36.0,   ,   ,   ,   ,   ,
average_size_task,      0.0, 43.0, 3.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 580.0, 0.0, 3190.0, 7112.0, 6781.0
production_range,       55.0, 43.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,   ,   ,   ,
time_usage,             0.0, 2.0, 0.0, 43.0, 0.0, 23.0,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,
over_time_hours,        0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 43.0, 43.0, 43.0, 66.0,   ,   ,   ,   ,   ,
time_out,               43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0,       ,   ,   ,   ,   ,   ,   ,
