n_jobs,                 0.03,   0.0,    0.0,    0.0,    15.01,  15.03,  15.04,  15.06,  15.04,  15.06,   ,   ,   ,   ,   ,   ,
percent_alt_jobs,       15.04,  15.03,  15.03,  15.01,  15.03,  15.01,  15.03,  15.01,  15.04,  15.03,  15.03,   ,   ,   ,   ,   ,
n_machines,             15.03,  15.04,  15.03,  15.01,  15.01,  15.03,  15.03,  15.03,  15.03,  15.03,   ,   ,   ,   ,   ,   ,
percent_alt_machines,   15.06,  15.04,  15.04,  15.01,  15.03,  15.01,  15.01,  15.01,  15.04,  15.03,  15.04,   ,   ,   ,   ,   ,
average_size_task,      0.01,   15.03,  15.03,  15.03,  15.03,  15.01,  15.03,  15.04,  15.04,  15.03,  15.03,  15.03,  15.03,  15.01,  15.03,  15.04
production_range,       15.04,  15.03,  15.03,  15.03,  15.03,  15.01,  15.03,  15.04,  15.03,  15.01,  15.03,  15.01,  15.03,   ,   ,   ,
time_usage,             15.06,  15.04,  15.03,  15.03,  15.03,  15.04,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,
over_time_hours,        0.03,   15.01,  15.03,  15.03,  15.03,  15.01,  15.03,  15.04,  15.03,  15.03,  15.03,   ,   ,   ,   ,   ,
time_out,               1.06,   5.01,   10.03,  15.01,  30.01,  45.04,  60.03,  120.01, 300.03,       ,   ,   ,   ,   ,   ,   ,
